time,open,high,low,close,tick_volume,spread,real_volume
2021-11-30 23:00:00,1770.84,1772.51,1770.75,1772.21,670.0,32,0.0
2021-11-30 23:15:00,1772.18,1772.7,1771.79,1772.6,477.0,36,0.0
2021-11-30 23:30:00,1772.58,1773.5,1771.74,1773.42,412.0,32,0.0
2021-11-30 23:45:00,1773.4,1774.42,1773.22,1774.36,231.0,31,0.0
2021-12-01 01:00:00,1775.04,1776.86,1774.24,1775.3,614.0,17,0.0
2021-12-01 01:15:00,1775.3,1776.17,1774.58,1775.95,366.0,25,0.0
2021-12-01 01:30:00,1775.95,1776.22,1773.32,1773.47,376.0,28,0.0
2021-12-01 01:45:00,1773.46,1773.46,1772.12,1773.09,418.0,28,0.0
2021-12-01 02:00:00,1773.11,1775.09,1772.46,1774.41,814.0,29,0.0
2021-12-01 02:15:00,1774.48,1775.62,1774.31,1775.38,799.0,26,0.0
2021-12-01 02:30:00,1775.38,1776.62,1774.63,1776.15,733.0,26,0.0
2021-12-01 02:45:00,1776.14,1777.69,1775.95,1777.61,806.0,30,0.0
2021-12-01 03:00:00,1777.59,1778.44,1774.21,1775.51,1711.0,25,0.0
2021-12-01 03:15:00,1775.51,1776.28,1774.31,1774.59,850.0,27,0.0
2021-12-01 03:30:00,1774.59,1777.07,1773.51,1776.83,958.0,25,0.0
2021-12-01 03:45:00,1776.85,1777.2,1775.01,1775.14,722.0,25,0.0
2021-12-01 04:00:00,1775.14,1776.61,1774.96,1776.61,606.0,30,0.0
2021-12-01 04:15:00,1776.52,1779.37,1776.37,1778.34,540.0,28,0.0
2021-12-01 04:30:00,1778.31,1778.61,1776.94,1777.83,1039.0,26,0.0
2021-12-01 04:45:00,1777.75,1778.26,1777.05,1778.19,661.0,32,0.0
2021-12-01 05:00:00,1778.19,1779.39,1778.01,1779.19,887.0,21,0.0
2021-12-01 05:15:00,1779.21,1780.25,1778.5,1779.13,827.0,25,0.0
2021-12-01 05:30:00,1779.13,1779.77,1778.49,1778.71,240.0,35,0.0
2021-12-01 05:45:00,1778.66,1779.04,1777.51,1777.81,244.0,31,0.0
2021-12-01 06:00:00,1777.81,1778.19,1777.17,1777.36,193.0,32,0.0
2021-12-01 06:15:00,1777.34,1779.21,1777.21,1778.08,244.0,26,0.0
2021-12-01 06:30:00,1778.11,1779.66,1778.08,1779.14,192.0,24,0.0
2021-12-01 06:45:00,1779.1,1779.68,1778.86,1779.31,161.0,31,0.0
2021-12-01 07:00:00,1779.3,1779.64,1778.66,1779.64,183.0,30,0.0
2021-12-01 07:15:00,1779.6,1780.23,1779.51,1779.84,153.0,33,0.0
2021-12-01 07:30:00,1779.84,1781.61,1778.91,1781.29,516.0,29,0.0
2021-12-01 07:45:00,1781.3,1794.35,1780.91,1790.47,1252.0,26,0.0
2021-12-01 08:00:00,1790.45,1792.04,1788.08,1788.34,1733.0,28,0.0
2021-12-01 08:15:00,1788.34,1788.52,1785.86,1786.44,1348.0,26,0.0
2021-12-01 08:30:00,1786.44,1788.18,1785.79,1787.92,871.0,23,0.0
2021-12-01 08:45:00,1787.92,1788.88,1786.62,1787.86,1012.0,24,0.0
2021-12-01 09:00:00,1787.86,1789.02,1786.51,1786.92,810.0,29,0.0
2021-12-01 09:15:00,1786.91,1786.96,1785.19,1785.58,927.0,33,0.0
2021-12-01 09:30:00,1785.86,1787.46,1784.66,1786.66,1432.0,22,0.0
2021-12-01 09:45:00,1786.67,1787.54,1784.14,1784.73,1121.0,28,0.0
2021-12-01 10:00:00,1784.81,1784.92,1779.45,1780.26,1583.0,13,0.0
2021-12-01 10:15:00,1780.26,1781.83,1779.34,1779.46,1045.0,25,0.0
2021-12-01 10:30:00,1779.42,1780.04,1777.22,1778.71,991.0,26,0.0
2021-12-01 10:45:00,1778.72,1779.26,1776.48,1778.84,1167.0,21,0.0
