entry_step,exit_step,entry_date,exit_date,type,entry_price,exit_price,position_size,notional_size,pnl_usd,pnl_pct,fee,net_pnl
80,81,2013-05-30,2013-05-31,LONG,1413.6,1384.8,7239.712959752321,36198.5647987616,-3687.4599115886126,-50.9337860780984,7.239712959752321,-3694.699624548365
82,84,2013-06-03,2013-06-05,LONG,1410.9,1402.9,6870.242997297484,34351.21498648742,-973.8809266847379,-14.175349067970796,6.870242997297485,-980.7511696820354
86,88,2013-06-07,2013-06-11,LONG,1378.5,1377.7,6772.167880329282,33860.83940164641,-98.25415858293647,-1.4508523757706826,6.772167880329282,-105.02632646326575
89,90,2013-06-12,2013-06-13,LONG,1388.6,1385.7,6761.665247682955,33808.326238414775,-353.0323566592188,-5.2210859858848195,6.761665247682955,-359.7940219069018
94,95,2013-06-19,2013-06-20,LONG,1350.8,1284.4,6725.685845492265,33628.429227461325,-8265.204696118697,-122.89013917678386,6.725685845492265,-8271.93038196419
96,97,2013-06-21,2013-06-24,LONG,1293.6,1281.9,5898.492807295846,29492.464036479232,-1333.7269218723009,-22.61131725417405,5.898492807295847,-1339.6254146795968
104,105,2013-07-03,2013-07-04,LONG,1252.3,1248.3,5764.530265827886,28822.65132913943,-460.31544085505755,-7.985307035055497,5.7645302658278865,-466.07997112088543
109,110,2013-07-10,2013-07-11,LONG,1259.1,1285.5,5717.922268715798,28589.61134357899,2997.2430286334998,52.418394091017575,5.717922268715798,2991.525106364784
112,113,2013-07-15,2013-07-16,LONG,1284.3,1291.6,6017.074779352277,30085.373896761383,855.0308706935947,14.210075527524632,6.017074779352277,849.0137959142425
115,116,2013-07-18,2013-07-19,LONG,1283.7,1294.4,6101.9761589437,30509.8807947185,1271.5421223942094,20.83820207213532,6.1019761589437005,1265.4401462352657
119,121,2013-07-24,2013-07-26,LONG,1321.7,1332.6,6228.520173567227,31142.600867836136,1284.1580898063467,20.617386698948067,6.228520173567228,1277.9295696327795
124,126,2013-07-31,2013-08-02,LONG,1324.6,1307.5,6356.313130530504,31781.56565265252,-2051.429762420184,-32.27389400573741,6.356313130530505,-2057.7860755507145
129,130,2013-08-07,2013-08-08,LONG,1287.0,1312.6,6150.534522975433,30752.672614877163,3058.540866126079,49.728049728049555,6.150534522975433,3052.3903316031037
133,134,2013-08-13,2013-08-14,LONG,1321.2,1335.7,6455.773556135744,32278.86778067872,1771.2821027090579,27.437178322736905,6.455773556135744,1764.8263291529222
138,139,2013-08-20,2013-08-21,LONG,1370.8,1366.2,6632.256189051038,33161.28094525519,-556.397331296217,-8.389261744966277,6.632256189051038,-563.029587485268
142,143,2013-08-26,2013-08-27,LONG,1404.2,1414.7,6575.95323030251,32879.76615151255,1229.303320719562,18.693918245264207,6.5759532303025106,1222.7273674892594
144,148,2013-08-28,2013-09-03,LONG,1417.1,1411.9,6698.225967051435,33491.129835257176,-614.4727794204051,-9.173664526144623,6.698225967051435,-621.1710053874566
159,162,2013-09-18,2013-09-23,LONG,1362.7,1322.3,6636.10886651269,33180.54433256345,-4918.522018916732,-74.11756072503134,6.63610886651269,-4925.158127783245
167,168,2013-09-30,2013-10-01,LONG,1328.6,1287.2,6143.593053734366,30717.96526867183,-4785.954245532928,-77.90155050428999,6.143593053734366,-4792.097838586663
182,183,2013-10-21,2013-10-22,LONG,1315.5,1339.8,5664.3832698757,28321.916349378498,2615.821236373608,46.180159635119644,5.6643832698756995,2610.1568531037324
187,188,2013-10-28,2013-10-29,LONG,1352.5,1344.3,5925.398955186072,29626.99477593036,-898.119619824881,-15.157116451016723,5.925398955186073,-904.0450187800672
193,195,2013-11-05,2013-11-07,LONG,1311.5,1307.4,5834.994453308065,29174.972266540324,-456.0327346275741,-7.815478459778706,5.834994453308065,-461.86772908088216
200,201,2013-11-14,2013-11-15,LONG,1286.9,1287.8,5788.807680399977,28944.038401999882,101.210795562188,1.7483875981037056,5.788807680399977,95.42198788178803
204,206,2013-11-20,2013-11-22,LONG,1244.0,1243.2,5798.349879188156,28991.74939594078,-93.22105915092969,-1.6077170418005517,5.798349879188156,-99.01940903011784
208,209,2013-11-26,2013-11-27,LONG,1242.7,1237.5,5788.447938285144,28942.23969142572,-605.534909452865,-10.461092781846073,5.788447938285144,-611.3233573911501
211,212,2013-11-29,2013-12-02,LONG,1251.6,1219.4,5727.315602546029,28636.578012730148,-3683.6761425771238,-64.3176733780757,5.72731560254603,-3689.40345817967
213,214,2013-12-03,2013-12-04,LONG,1223.0,1243.5,5358.375256728063,26791.87628364031,2245.4352568055047,41.90515126737531,5.3583752567280625,2240.076881548777
218,219,2013-12-10,2013-12-11,LONG,1261.9,1253.8,5582.38294488294,27911.914724414703,-895.8178511283099,-16.047230366907314,5.582382944882941,-901.4002340731929
223,224,2013-12-17,2013-12-18,LONG,1230.6,1218.1,5492.242921475621,27461.214607378104,-1394.7065764351792,-25.394116691045017,5.492242921475621,-1400.1988193566547
229,230,2013-12-26,2013-12-27,LONG,1210.4,1214.1,5352.223039539956,26761.11519769978,409.02233241690476,7.642101784533663,5.352223039539956,403.6701093773648
232,233,2013-12-31,2014-01-02,LONG,1206.4,1224.0,5392.590050477692,26962.95025238846,1966.793453423551,36.47214854111386,5.392590050477692,1961.4008633730732
237,239,2014-01-08,2014-01-10,LONG,1225.7,1247.0,5588.730136815,27943.650684075,2427.9993455608887,43.4445622909357,5.588730136815,2422.410615424074
243,244,2014-01-16,2014-01-17,LONG,1242.2,1253.6,5830.971198357407,29154.855991787037,1337.809363654678,22.943165351794924,5.830971198357408,1331.9783924563205
247,248,2014-01-22,2014-01-23,LONG,1237.0,1263.8,5964.169037603039,29820.845188015195,3230.3906670929905,54.16329830234429,5.964169037603039,3224.4264980553876
251,251,2014-01-28,2014-01-28,LONG,1256.5,1256.5,6286.611687408578,31433.05843704289,0.0,0.0,6.286611687408579,-6.286611687408579
4,5,2014-02-04,2014-02-05,LONG,1254.3,1257.6,6285.983026239838,31429.915131199192,413.4526027782664,6.577373834010912,6.285983026239839,407.1666197520266
10,12,2014-02-12,2014-02-14,LONG,1290.5,1318.7,6326.699688215041,31633.498441075204,3456.275304294158,54.629988376598305,6.326699688215041,3449.9486046059433
15,16,2014-02-19,2014-02-20,LONG,1311.0,1322.4,6671.694548675635,33358.47274337817,1450.3683801468887,21.739130434782783,6.671694548675635,1443.6966855982132
20,21,2014-02-26,2014-02-27,LONG,1330.0,1330.7,6816.064217235456,34080.32108617728,89.68505548994602,1.3157894736842959,6.816064217235457,82.86899127271056
34,35,2014-03-18,2014-03-19,LONG,1355.7,1329.0,6824.351116362728,34121.75558181364,-3360.075510933192,-49.23655676034529,6.824351116362728,-3366.899862049555
36,37,2014-03-20,2014-03-21,LONG,1328.1,1334.1,6487.661130157772,32438.30565078886,732.7378732954339,11.294330246216399,6.487661130157773,726.2502121652761
42,44,2014-03-28,2014-04-01,LONG,1295.4,1279.9,6560.2861513743,32801.4307568715,-1962.413836388406,-29.9135402192373,6.5602861513743,-1968.9741225397804
47,48,2014-04-04,2014-04-07,LONG,1302.8,1296.8,6363.3887391203225,31816.943695601614,-732.6591271630707,-11.513662879950877,6.363388739120323,-739.022515902191
52,54,2014-04-11,2014-04-15,LONG,1317.3,1303.4,6289.486487530103,31447.432437650514,-1659.1486786735666,-26.37971608593309,6.289486487530103,-1665.4381651610968
57,58,2014-04-18,2014-04-21,LONG,1293.3,1289.8,6122.942671013993,30614.713355069965,-414.2561538032355,-6.765638289646642,6.122942671013994,-420.37909647424954
64,65,2014-04-29,2014-04-30,LONG,1296.2,1292.6,6080.904761366568,30404.52380683284,-422.2198954814163,-6.943372936275528,6.080904761366568,-428.3008002427829
68,69,2014-05-05,2014-05-06,LONG,1310.3,1307.6,6038.074681342289,30190.373406711446,-311.0509356564233,-5.151492024727249,6.038074681342289,-317.08901033776556
70,72,2014-05-07,2014-05-09,LONG,1289.8,1288.3,6006.3657803085125,30031.82890154256,-174.63073093624533,-2.907427508140797,6.006365780308513,-180.63709671655383
75,76,2014-05-14,2014-05-15,LONG,1305.9,1296.1,5988.302070636858,29941.51035318429,-1123.4658146152517,-18.761007734130065,5.988302070636858,-1129.4541166858885
80,81,2014-05-21,2014-05-22,LONG,1291.1,1294.5,5875.356658968269,29376.78329484134,386.8060692528202,6.5835334211139545,5.875356658968268,380.9307125938519
82,84,2014-05-23,2014-05-27,LONG,1292.7,1265.7,5913.449730227654,29567.24865113827,-3087.784147832959,-52.21629148294268,5.913449730227654,-3093.6975975631867
86,88,2014-05-29,2014-06-02,LONG,1255.9,1243.7,5604.079970471335,28020.399852356677,-1360.9717262471245,-24.285373039254807,5.604079970471336,-1366.5758062175958
89,90,2014-06-03,2014-06-04,LONG,1246.0,1243.2,5467.422389849576,27337.11194924788,-307.15856122749926,-5.617977528089797,5.467422389849576,-312.6259836173488
94,95,2014-06-10,2014-06-11,LONG,1261.2,1260.6,5436.15979148784,27180.7989574392,-64.65461217280063,-1.189343482397987,5.436159791487841,-70.09077196428846
96,97,2014-06-12,2014-06-13,LONG,1273.0,1276.7,5429.1507142914115,27145.75357145706,394.4983826174091,7.266300078554686,5.429150714291412,389.06923190311767
104,105,2014-06-24,2014-06-25,LONG,1318.05,1319.0,5468.057637481723,27340.288187408616,98.52916724721909,1.8019043283639569,5.468057637481723,93.06110960973737
109,110,2014-07-01,2014-07-02,LONG,1326.15,1326.5,5477.363748442696,27386.81874221348,36.139903328327215,0.6598046978092769,5.477363748442696,30.66253957988452
112,113,2014-07-04,2014-07-07,LONG,1320.3,1319.6,5480.430002400684,27402.15001200342,-72.64070668940258,-1.325456335681371,5.480430002400684,-78.12113669180326
115,116,2014-07-09,2014-07-10,LONG,1327.55,1335.45,5472.617888731504,27363.089443657518,814.1629565925837,14.877029113781198,5.472617888731504,808.6903387038521
119,121,2014-07-15,2014-07-17,LONG,1293.75,1318.9,5553.486922601889,27767.434613009445,2698.9409875060487,48.5990338164253,5.5534869226018895,2693.387500583447
124,126,2014-07-22,2014-07-24,LONG,1306.1,1293.4,5822.825672660233,29114.128363301166,-1415.4713659517631,-24.30901156113586,5.822825672660233,-1421.2941916244233
129,130,2014-07-29,2014-07-30,LONG,1298.95,1295.95,5680.69625349779,28403.48126748895,-327.9973971379454,-5.773894299241695,5.68069625349779,-333.6780933914432
133,134,2014-08-04,2014-08-05,LONG,1288.0,1288.55,5647.328444158647,28236.642220793234,60.28786188445261,1.0675465838508433,5.647328444158647,54.640533440293964
138,139,2014-08-11,2014-08-12,LONG,1308.15,1309.15,5652.792497502676,28263.96248751338,108.03028126557878,1.9110958223445318,5.652792497502676,102.3774887680761
142,143,2014-08-15,2014-08-18,LONG,1304.0,1298.05,5663.030246379483,28315.151231897416,-645.9936726602414,-11.407208588957145,5.663030246379484,-651.6567029066208
144,148,2014-08-19,2014-08-25,LONG,1295.45,1276.55,5597.864576088821,27989.322880444106,-2041.7546120668342,-36.47381218881487,5.5978645760888215,-2047.352476642923
159,162,2014-09-09,2014-09-12,LONG,1255.2,1230.45,5393.129328424529,26965.646642122647,-2658.5394932781046,-49.29493307839387,5.393129328424529,-2663.932622606529
167,168,2014-09-19,2014-09-22,LONG,1217.45,1214.85,5126.736066163877,25633.680330819385,-273.7178892773169,-5.339028296850254,5.126736066163877,-278.84462534348074
182,183,2014-10-10,2014-10-13,LONG,1223.5,1235.55,5098.851603629529,25494.258018147644,1255.438533382419,24.621986105435134,5.098851603629529,1250.3396817787896
187,188,2014-10-17,2014-10-20,LONG,1237.65,1246.7,5223.885571807408,26119.42785903704,954.9582762666506,18.280612451015944,5.223885571807409,949.7343906948432
193,195,2014-10-27,2014-10-29,LONG,1226.25,1211.7,5318.859010876892,26594.29505438446,-1577.7655169879415,-29.663608562691035,5.318859010876892,-1583.0843759988184
200,201,2014-11-05,2014-11-06,LONG,1140.0,1141.45,5160.550573277011,25802.752866385053,164.09645463271713,3.179824561403609,5.160550573277011,158.9359040594401
204,206,2014-11-11,2014-11-13,LONG,1163.8,1162.15,5176.444163682954,25882.22081841477,-183.47510031956023,-3.5444234404533934,5.176444163682954,-188.65154448324319
208,209,2014-11-17,2014-11-18,LONG,1186.4,1196.65,5157.579009234631,25787.89504617315,1113.9831600778607,21.598954821308155,5.15757900923463,1108.825581068626
211,212,2014-11-20,2014-11-21,LONG,1193.35,1201.2,5268.461567341494,26342.30783670747,866.4143650989116,16.445301043281805,5.268461567341494,861.1459035315701
213,214,2014-11-24,2014-11-25,LONG,1196.75,1200.5,5354.576157694651,26772.880788473252,419.4623060654886,7.833716315019846,5.354576157694651,414.10772990779395
218,219,2014-12-01,2014-12-02,LONG,1211.35,1197.8,5395.98693068543,26979.93465342715,-1508.9698045731484,-27.964667519709323,5.395986930685431,-1514.3657915038339
223,224,2014-12-08,2014-12-09,LONG,1203.0,1230.7,5244.5503515350465,26222.751757675233,3018.9951109210524,57.56442227763934,5.244550351535047,3013.7505605695173
229,230,2014-12-16,2014-12-17,LONG,1196.65,1189.25,5545.925407591998,27729.62703795999,-857.3903818196901,-15.459825345757094,5.545925407591998,-862.9363072272821
232,233,2014-12-19,2014-12-22,LONG,1194.8,1176.05,5459.63177686927,27298.158884346347,-2141.9504481147223,-39.23250753264145,5.459631776869269,-2147.4100798915915
237,239,2014-12-29,2014-12-31,LONG,1182.6,1188.25,5244.890768880111,26224.453844400556,626.4508888079889,11.944021647218188,5.244890768880111,621.2059980391089
243,244,2015-01-07,2015-01-08,LONG,1210.35,1208.5,5307.011368684021,26535.056843420105,-202.79198232050558,-3.8212087412729976,5.307011368684021,-208.0989936891896
247,248,2015-01-13,2015-01-14,LONG,1230.2,1228.25,5286.201469315103,26431.007346575516,-209.48002083329317,-3.962770281255172,5.286201469315103,-214.76622230260827
251,251,2015-01-19,2015-01-19,LONG,1276.6,1276.6,5264.724847084842,26323.62423542421,0.0,0.0,5.2647248470848425,-5.2647248470848425
4,5,2015-01-26,2015-01-27,LONG,1281.0,1292.05,5264.198374600132,26320.99187300066,1135.2340366770338,21.56518345042926,5.264198374600133,1129.9698383024338
10,12,2015-02-03,2015-02-05,LONG,1260.0,1264.55,5377.195358430376,26885.97679215188,485.4412476360707,9.027777777777688,5.377195358430376,480.06405227764037
15,16,2015-02-10,2015-02-11,LONG,1232.7,1218.75,5425.20176365814,27126.008818290702,-1534.873947493942,-28.291555122901034,5.425201763658141,-1540.2991492576002
20,21,2015-02-17,2015-02-18,LONG,1208.6,1212.0,5271.171848732381,26355.859243661904,370.71786127938475,7.032930663577883,5.271171848732381,365.4466894306524
34,35,2015-03-08,2015-03-09,LONG,1169.2,1167.4,5307.716517675446,26538.58258837723,-204.2826234137778,-3.848785494355017,5.307716517675447,-209.59033993145326
36,37,2015-03-10,2015-03-11,LONG,1162.35,1154.9,5286.7574836823005,26433.787418411503,-847.1274412490253,-16.02357293414165,5.286757483682301,-852.4141987327076
42,44,2015-03-17,2015-03-19,LONG,1149.3,1170.8,5201.51606380903,26007.58031904515,2432.624105366183,46.76759766814583,5.201516063809031,2427.422589302374
47,48,2015-03-23,2015-03-24,LONG,1189.65,1192.35,5444.258322739267,27221.291613696336,308.903826154647,5.6739377127722825,5.444258322739268,303.45956783190775
52,54,2015-03-30,2015-04-01,LONG,1185.65,1203.65,5474.604279522458,27373.021397612287,2077.8239158141996,37.953864968582636,5.474604279522458,2072.3493115346773
57,58,2015-04-07,2015-04-08,LONG,1208.8,1202.2,5681.839210675925,28409.196053379623,-775.565411781531,-13.649900727994519,5.681839210675925,-781.2472509922069
64,65,2015-04-15,2015-04-16,LONG,1202.0,1198.1,5603.714485576704,28018.57242788352,-454.5442282393855,-8.111480865224815,5.603714485576704,-460.1479427249622
68,69,2015-04-21,2015-04-22,LONG,1202.05,1186.2,5557.699691304208,27788.49845652104,-1832.0689677461667,-32.96451894679903,5.557699691304208,-1837.6266674374708
70,72,2015-04-23,2015-04-27,LONG,1193.3,1201.6,5373.9370245604605,26869.6851228023,934.4606826416571,17.38875387580649,5.37393702456046,929.0867456170967
75,76,2015-04-30,2015-05-01,LONG,1184.1,1177.95,5466.84569912217,27334.22849561085,-709.8450521408791,-12.98454522422064,5.46684569912217,-715.3118978400013
82,84,2015-05-11,2015-05-13,LONG,1183.6,1215.1,5395.31450933817,26976.572546690848,3589.734856458101,66.53430212909767,5.39531450933817,3584.339541948763
86,88,2015-05-15,2015-05-19,LONG,1224.95,1206.9,5753.748463533047,28768.742317665234,-2119.5795699165524,-36.83823829544054,5.753748463533047,-2125.3333183800855
89,90,2015-05-20,2015-05-21,LONG,1209.35,1206.0,5541.215131695038,27706.075658475187,-383.7406600896736,-6.925207756232499,5.541215131695037,-389.28187522136864
94,95,2015-05-27,2015-05-28,LONG,1187.55,1187.95,5502.286944172902,27511.43472086451,46.333097083694604,0.8420698075872405,5.502286944172902,40.8308101395217
96,97,2015-05-29,2015-06-01,LONG,1189.65,1188.8,5506.370025186854,27531.85012593427,-98.35696468309118,-1.786239650317607,5.506370025186854,-103.86333470827803
104,105,2015-06-10,2015-06-11,LONG,1185.5,1181.55,5495.9836917160255,27479.918458580127,-457.80547410962777,-8.329818641923334,5.495983691716026,-463.3014578013438
109,110,2015-06-17,2015-06-18,LONG,1185.25,1201.65,5449.653545935891,27248.267729679457,1885.1364301486842,34.591858257751724,5.449653545935892,1879.6867766027483
112,113,2015-06-22,2015-06-23,LONG,1185.45,1178.25,5637.622223596166,28188.11111798083,-856.0226076572746,-15.184107301025024,5.637622223596166,-861.6602298808708
115,116,2015-06-25,2015-06-26,LONG,1172.85,1174.0,5551.45620060808,27757.2810030404,136.0825048109263,2.4512938568446327,5.55145620060808,130.53104861031824
119,120,2015-07-01,2015-07-02,LONG,1168.5,1165.75,5564.5093054691115,27822.546527345556,-327.39410761745944,-5.8836114676936235,5.5645093054691115,-332.95861692292857
124,126,2015-07-08,2015-07-10,LONG,1157.65,1162.8,5531.213443776818,27656.06721888409,615.1632452695084,11.121668898198642,5.531213443776818,609.6320318257316
129,130,2015-07-14,2015-07-15,LONG,1155.6,1149.1,5592.176646959392,27960.883234796962,-786.3695959942032,-14.0619591554171,5.592176646959393,-791.9617726411626
133,134,2015-07-20,2015-07-21,LONG,1098.6,1100.75,5512.980469695276,27564.902348476382,269.7275625761275,4.892590569816338,5.512980469695277,264.21458210643226
138,139,2015-07-27,2015-07-28,LONG,1093.65,1094.9,5539.401927905919,27697.0096395296,158.2830981091391,2.857404105518219,5.53940192790592,152.7436961812332
142,143,2015-07-31,2015-08-03,LONG,1095.0,1086.4,5554.676297524043,27773.381487620212,-1090.6442045366728,-19.634703196346827,5.5546762975240425,-1096.1988808341969
144,148,2015-08-04,2015-08-09,LONG,1087.4,1093.8,5445.056409440623,27225.282047203113,801.1854198183566,14.71399668935043,5.445056409440623,795.740363408916
159,162,2015-08-21,2015-08-26,LONG,1159.65,1124.4,5524.630445781514,27623.15222890757,-4198.318958603853,-75.99275643513128,5.524630445781514,-4203.843589049635
167,168,2015-09-02,2015-09-03,LONG,1133.55,1125.05,5104.246086876551,25521.230434382756,-956.8632115577321,-18.746416126328793,5.104246086876551,-961.9674576446087
182,183,2015-09-23,2015-09-24,LONG,1129.95,1153.55,5008.049341112091,25040.246705560454,2614.9379275685847,52.21469976547615,5.008049341112091,2609.9298782274727
187,188,2015-09-30,2015-10-01,LONG,1114.6,1113.3,5269.042328934837,26345.211644674186,-153.6370677286706,-2.9158442490578564,5.269042328934837,-158.90611005760542
193,195,2015-10-08,2015-10-12,LONG,1138.55,1163.4,5253.151717929077,26265.758589645382,2866.383123063069,54.56501690747033,5.253151717929077,2861.12997134514
200,201,2015-10-19,2015-10-20,LONG,1170.6,1175.7,5539.264715063591,27696.323575317954,603.3284223224217,10.891850333162774,5.539264715063591,597.7891576073581
204,206,2015-10-23,2015-10-26,LONG,1164.4,1163.55,5599.043630824326,27995.21815412163,-102.18110370580214,-1.8249742356581424,5.599043630824326,-107.78014733662647
208,209,2015-10-28,2015-10-29,LONG,1157.15,1146.4,5588.265616090664,27941.328080453317,-1297.8839254412699,-23.225165276757544,5.588265616090664,-1303.4721910573605
211,212,2015-11-02,2015-11-03,LONG,1133.35,1117.4,5457.918396984927,27289.591984924635,-1920.2761378194864,-35.18330612785066,5.457918396984927,-1925.7340562164713
213,214,2015-11-04,2015-11-05,LONG,1107.35,1103.65,5265.344991363279,26326.724956816397,-439.82879098846746,-8.353275838713637,5.265344991363279,-445.09413597983075
218,219,2015-11-11,2015-11-12,LONG,1086.1,1084.8,5220.835577765297,26104.177888826485,-156.22608993404495,-2.992357978086628,5.220835577765297,-161.44692551181024
223,224,2015-11-18,2015-11-19,LONG,1070.4,1081.85,5204.690885214115,26023.454426070573,1391.8560966858336,26.742339312406145,5.204690885214115,1386.6514058006194
229,230,2015-11-26,2015-11-27,LONG,1071.4,1056.75,5343.356025794176,26716.78012897088,-1826.5859104415986,-34.18424491319789,5.343356025794177,-1831.9292664673928
232,233,2015-12-01,2015-12-02,LONG,1068.95,1053.45,5160.163099147438,25800.815495737188,-1870.5862771127104,-36.25052621731605,5.160163099147438,-1875.7464402118578
237,239,2015-12-08,2015-12-10,LONG,1074.6,1071.25,4972.588455126252,24862.942275631256,-387.5435353776403,-7.793597617718009,4.972588455126251,-392.51612383276654
243,244,2015-12-16,2015-12-17,LONG,1071.9,1050.9,4933.336842742975,24666.684213714874,-2416.2718933110004,-48.97844948222781,4.933336842742975,-2421.2052301537433
247,248,2015-12-22,2015-12-23,LONG,1071.9,1069.5,4691.2163197276,23456.081598638004,-262.59257317255964,-5.597537083683391,4.691216319727601,-267.2837894922872
251,251,2015-12-29,2015-12-29,LONG,1068.7,1068.7,4664.487940778371,23322.439703891854,0.0,0.0,4.664487940778371,-4.664487940778371
4,5,2016-01-06,2016-01-07,LONG,1093.25,1109.1,4664.021491984294,23320.10745992147,1690.481149049866,36.24514063571898,4.664021491984294,1685.8171275578816
10,12,2016-01-14,2016-01-18,LONG,1077.3,1089.1,4832.603204740081,24163.016023700406,1323.3249284306307,27.383272997307976,4.8326032047400815,1318.4923252258907
15,16,2016-01-21,2016-01-22,LONG,1101.1,1097.7,4964.45243726267,24822.26218631335,-383.23354569731185,-7.71955317409832,4.96445243726267,-388.1979981345745
20,21,2016-01-28,2016-01-29,LONG,1114.4,1118.05,4925.632637449213,24628.163187246064,403.32374207396253,8.188262742282536,4.925632637449213,398.3981094365133
34,35,2016-02-17,2016-02-18,LONG,1208.3,1230.65,4965.472448392864,24827.36224196432,2296.1662919304226,46.242654969792554,4.965472448392864,2291.2008194820296
36,37,2016-02-19,2016-02-22,LONG,1227.2,1208.5,5194.592530341067,25972.962651705333,-1978.872235930944,-38.09485006518914,5.194592530341067,-1984.066828461285
42,44,2016-02-29,2016-03-02,LONG,1238.35,1240.15,4996.185847494939,24980.929237474695,181.55478106940282,3.633867646465422,4.996185847494939,176.5585952219079
52,54,2016-03-13,2016-03-15,LONG,1250.85,1232.55,5013.84170701713,25069.20853508565,-1833.8190678021597,-36.57512891233952,5.01384170701713,-1838.8329095091767
57,58,2016-03-18,2016-03-20,LONG,1255.2,1255.3,4829.958416066212,24149.79208033106,9.619898056209806,0.1991714467812083,4.829958416066212,4.789939640143594
64,65,2016-03-29,2016-03-30,LONG,1240.15,1224.55,4830.437410030226,24152.18705015113,-1519.066717664641,-31.447808732814853,4.8304374100302265,-1523.8971550746712
68,69,2016-04-04,2016-04-05,LONG,1215.5,1230.5,4678.047694522759,23390.238472613797,1443.24795182726,30.851501439736733,4.67804769452276,1438.5699041327373
70,72,2016-04-06,2016-04-08,LONG,1222.1,1240.5,4821.904684936033,24109.523424680163,1814.9710785292416,37.640127649128736,4.821904684936033,1810.1491738443056
82,84,2016-04-22,2016-04-26,LONG,1232.6,1243.6,5002.919602320464,25014.59801160232,1116.1795315902382,22.310563037481746,5.002919602320464,1111.1766119879178
86,88,2016-04-28,2016-05-02,LONG,1266.3,1291.15,5114.037263519255,25570.186317596275,2508.959685667973,49.06025428413515,5.114037263519255,2503.845648404454
89,90,2016-05-03,2016-05-04,LONG,1286.3,1279.7,5364.4218283597,26822.1091417985,-688.1206574510911,-12.827489699136885,5.3644218283597,-693.4850792794508
94,95,2016-05-10,2016-05-11,LONG,1266.15,1277.15,5295.073320431756,26475.366602158778,1150.0573890287346,21.719385538838203,5.295073320431756,1144.7623157083028
96,97,2016-05-12,2016-05-13,LONG,1263.45,1273.25,5409.549552002586,27047.74776001293,1048.9846374930764,19.3913490838576,5.409549552002587,1043.575087941074
104,105,2016-05-24,2016-05-25,LONG,1226.8,1224.35,5513.907060796693,27569.535303983466,-275.2908440445091,-4.992663840886953,5.513907060796694,-280.80475110530574
109,110,2016-05-31,2016-06-01,LONG,1214.95,1212.55,5485.826585686163,27429.132928430812,-270.9161653904952,-4.938474834355509,5.485826585686163,-276.40199197618136
112,113,2016-06-03,2016-06-06,LONG,1244.4,1244.9,5458.1863864885445,27290.931932442723,54.82749102467599,1.0045001607200257,5.458186386488545,49.36930463818745
115,116,2016-06-08,2016-06-09,LONG,1261.7,1269.35,5463.123316952363,27315.616584761814,828.1067879584059,15.158119996829402,5.463123316952363,822.6436646414535
119,120,2016-06-14,2016-06-15,LONG,1285.8,1291.5,5545.387683416509,27726.938417082547,614.5728300566643,11.08259449370051,5.54538768341651,609.0274423732478
124,127,2016-06-21,2016-06-24,LONG,1267.25,1311.9,5606.290427653834,28031.452138269167,4938.26923643212,88.08443479976343,5.606290427653834,4932.662946004466
129,130,2016-11-07,2016-11-08,LONG,1282.06,1276.41,6099.55672225428,30497.783611271403,-672.0140921785223,-11.017425081509181,6.099556722254281,-678.1136489007766
133,134,2016-11-11,2016-11-14,LONG,1226.25,1218.39,6031.745357364202,30158.72678682101,-966.5549135348017,-16.024464831804075,6.031745357364202,-972.5866588921659
138,139,2016-11-18,2016-11-21,LONG,1208.44,1212.03,5934.4866914749855,29672.43345737493,440.7502073415873,7.426930588196183,5.934486691474986,434.8157206501123
142,143,2016-11-24,2016-11-25,LONG,1184.05,1183.71,5977.968263539997,29889.841317699982,-42.91434503617055,-0.7178750897342134,5.977968263539997,-48.89231329971055
144,148,2016-11-28,2016-12-02,LONG,1193.3,1175.64,5973.079032210026,29865.395161050128,-2209.9341261381924,-36.99824017430625,5.973079032210026,-2215.9072051704024
159,162,2016-12-19,2016-12-22,LONG,1139.1,1128.73,5751.488311692985,28757.441558464925,-1308.992489514872,-22.759195856377605,5.751488311692985,-1314.743977826565
167,168,2016-12-30,2017-01-03,LONG,1150.74,1158.7,5620.0139139103285,28100.06956955164,971.8813710031461,17.293220014946982,5.620013913910328,966.2613570892357
182,183,2017-01-23,2017-01-24,LONG,1214.95,1209.44,5716.640049619252,28583.20024809626,-648.1477977159971,-11.337915140540744,5.716640049619252,-653.8644377656163
187,188,2017-01-30,2017-01-31,LONG,1195.75,1211.75,5651.25360584269,28256.268029213454,1890.446533420093,33.4518084883964,5.651253605842691,1884.7952798142503
194,195,2017-02-08,2017-02-09,LONG,1240.7,1230.9,5839.733133824116,29198.66566912058,-1153.1672586337565,-19.746917062948242,5.839733133824116,-1159.0069917675808
200,201,2017-02-16,2017-02-17,LONG,1239.3,1235.85,5723.832434647357,28619.162173236786,-398.3543512372638,-6.959573953038096,5.723832434647357,-404.0781836719112
204,206,2017-02-22,2017-02-24,LONG,1238.15,1257.45,5683.424616280166,28417.12308140083,2214.7981887131396,38.969430198279596,5.683424616280166,2209.1147640968593
208,209,2017-02-28,2017-03-01,LONG,1251.15,1249.6,5904.336092689853,29521.680463449266,-182.8661819859798,-3.097150621428649,5.904336092689854,-188.77051807866965
211,212,2017-03-03,2017-03-06,LONG,1234.8,1226.35,5885.459040881986,29427.29520440993,-1006.8863155056092,-17.108033689666435,5.885459040881986,-1012.7717745464912
