entry_step,exit_step,entry_date,exit_date,type,entry_price,exit_price,position_size,notional_size,pnl_usd,pnl_pct,fee,net_pnl
180,183,2012-10-26,2012-10-31,LONG,1710.196434214439,1710.445537569753,19325.362875241986,96626.81437620994,70.37221921665522,0.36414436132948447,19.32536287524199,51.04685634141323
185,189,2012-11-02,2012-11-08,LONG,1709.5452435355285,1709.8935063765193,19333.0199036932,96665.099518466,98.46145432612859,0.5092916410194117,19.333019903693202,79.12843442243539
194,195,2012-11-15,2012-11-16,LONG,1712.060815908783,1712.0495848896987,19344.889168856564,96724.44584428282,-3.172533613013609,-0.016399854169860468,19.344889168856565,-22.517422781870174
196,198,2012-11-19,2012-11-21,LONG,1712.645674674938,1713.563016284367,19341.511555439283,96707.55777719642,258.9965572187751,1.3390709225408974,19.341511555439283,239.65504566333578
200,201,2012-11-23,2012-11-26,LONG,1715.1189555447793,1716.154885603088,19377.45981228878,96887.2990614439,292.59913734148586,1.5099973896265062,19.37745981228878,273.22167752919705
203,205,2012-11-28,2012-11-30,LONG,1717.0260875052165,1717.1535015909492,19418.443063918163,97092.21531959082,36.02425128169742,0.1855156521206114,19.418443063918165,16.605808217779252
208,210,2012-12-05,2012-12-07,LONG,1715.7582232453901,1714.8956897143694,19420.933935150828,97104.66967575414,-244.07877659943566,-1.2567818695766553,19.420933935150828,-263.4997105345865
211,213,2012-12-10,2012-12-12,LONG,1714.8211197293788,1714.5539641251517,19381.408978570642,96907.04489285321,-75.48676603744318,-0.38948028041153404,19.381408978570644,-94.86817501601382
214,215,2012-12-13,2012-12-14,LONG,1713.9982286186505,1713.3788618448434,19367.17875231824,96835.8937615912,-174.96206853194747,-0.9033947110701636,19.367178752318242,-194.3292472842657
216,217,2012-12-17,2012-12-18,LONG,1712.8939428309277,1711.580583398476,19338.029365225597,96690.14682612798,-370.68528641465184,-1.91687208357038,19.338029365225598,-390.02331577987746
219,220,2012-12-20,2012-12-21,LONG,1708.2323653763874,1706.5691906087084,19279.525867858614,96397.62933929307,-469.274871588863,-2.434058154776529,19.279525867858613,-488.55439745672163
224,226,2012-12-28,2013-01-02,LONG,1701.0283335788731,1699.4019252234536,19206.24270824011,96031.21354120054,-459.0927881720614,-2.3903310769633017,19.20624270824011,-478.2990308803015
227,228,2013-01-03,2013-01-04,LONG,1698.2875283921223,1696.9743686201703,19134.497853608063,95672.48926804031,-369.88219629762386,-1.933064557677314,19.134497853608064,-389.01669415123195
230,231,2013-01-08,2013-01-09,LONG,1694.2547824045243,1693.1045008999097,19076.145349485378,95380.72674742689,-323.78449514706745,-1.697326630800715,19.07614534948538,-342.86064049655283
232,234,2013-01-10,2013-01-14,LONG,1692.5378543301454,1690.8644999029734,19024.716253410894,95123.58126705447,-470.2271959071561,-2.471664699981269,19.024716253410894,-489.251912160567
235,236,2013-01-15,2013-01-16,LONG,1690.4951968273795,1690.1529523132137,18951.32846658681,94756.64233293405,-95.91846542975063,-0.5061305628197252,18.951328466586812,-114.86979389633744
237,238,2013-01-17,2013-01-18,LONG,1690.0610365662146,1689.869263649416,18934.09799750236,94670.4899875118,-53.71177610406853,-0.2836775013584158,18.93409799750236,-72.64587410157088
240,241,2013-01-22,2013-01-23,LONG,1689.9458514639944,1689.8105793223235,18923.20111638712,94616.0055819356,-37.86781008492327,-0.20011313018351048,18.923201116387123,-56.7910112013104
242,244,2013-01-24,2013-01-28,LONG,1689.1161239614237,1687.1586073481715,18914.682464706926,94573.41232353463,-548.0056201260275,-2.8972499070420876,18.914682464706928,-566.9203025907344
245,246,2013-01-29,2013-01-30,LONG,1686.4190796110345,1686.1103311060513,18829.644419318316,94148.22209659158,-86.18297542581965,-0.45769836915985534,18.829644419318317,-105.01261984513796
248,250,2013-02-01,2013-02-05,LONG,1684.843141690125,1684.1289183707152,18813.892526341544,94069.46263170772,-199.3853379980829,-1.05977717114585,18.813892526341544,-218.19923052442442
1,3,2013-02-08,2013-02-12,LONG,1683.0348000454032,1680.962798558807,18781.16264176288,93905.81320881439,-578.0420718675737,-3.0777757633715703,18.78116264176288,-596.8232345093365
4,5,2013-02-13,2013-02-14,LONG,1679.7531267520453,1678.3414322571823,18691.63915658648,93458.1957829324,-392.7196752468695,-2.10104460051319,18.69163915658648,-411.41131440345595
9,10,2013-02-20,2013-02-21,LONG,1668.5672629112373,1665.6766087668927,18629.92745942596,93149.6372971298,-806.8700347966336,-4.331042278902656,18.62992745942596,-825.4999622560596
12,13,2013-02-25,2013-02-26,LONG,1660.8274881497416,1659.3450002235456,18506.10246508755,92530.51232543775,-412.97295566805195,-2.231550141079899,18.50610246508755,-431.4790581331395
24,25,2013-03-13,2013-03-14,LONG,1636.6210566825348,1635.1636703302383,18441.38060636758,92206.9030318379,-410.54427815598393,-2.226212271841665,18.44138060636758,-428.98565876235153
26,28,2013-03-15,2013-03-19,LONG,1633.8076757608353,1632.2075685172736,18377.03275755323,91885.16378776614,-449.94927595806246,-2.448432681675048,18.37703275755323,-468.3263087156157
29,32,2013-03-20,2013-03-25,LONG,1631.4229393582023,1629.3854800938389,18306.783811245885,91533.91905622942,-571.5765877914284,-3.1222119280193175,18.306783811245886,-589.8833716026743
33,35,2013-03-26,2013-03-28,LONG,1628.417890772852,1626.6844997757812,18218.301305505483,91091.50652752741,-484.8178045055959,-2.6611581199345204,18.218301305505484,-503.0361058111014
40,41,2013-04-04,2013-04-05,LONG,1619.2453169427745,1617.9863865148184,18142.84588963382,90714.22944816909,-352.6423776124084,-1.9436993499123298,18.14284588963382,-370.7852235020422
54,55,2013-04-24,2013-04-25,LONG,1560.7887557840968,1557.881869272318,18087.228106108512,90436.14053054256,-842.1626440840748,-4.656117781804584,18.087228106108512,-860.2498721901834
56,57,2013-04-26,2013-04-29,LONG,1554.7355213002731,1552.2598406668405,17958.190625279985,89790.95312639992,-714.8924066730392,-3.9808710219763213,17.958190625279986,-732.8505972983191
63,64,2013-05-07,2013-05-08,LONG,1537.1338079506356,1535.1530956424808,17848.263035685235,89241.31517842617,-574.9706709186755,-3.221437681465686,17.848263035685235,-592.8189339543608
66,67,2013-05-10,2013-05-13,LONG,1529.955271010019,1526.8502157028443,17759.34019559208,88796.70097796041,-901.0677398732345,-5.073768112718974,17.759340195592085,-918.8270800688266
72,74,2013-05-20,2013-05-22,LONG,1506.7837402477098,1498.5727114778854,17621.516133581757,88107.58066790878,-2400.6559812786886,-13.623436048750081,17.621516133581757,-2418.2774974122703
75,76,2013-05-23,2013-05-24,LONG,1495.2087614536158,1491.7254077405473,17258.774508969916,86293.87254484958,-1005.1843230637899,-5.824192920194679,17.258774508969918,-1022.4430975727598
77,78,2013-05-27,2013-05-28,LONG,1488.7053241481192,1485.3403589980946,17105.408044334003,85527.04022167002,-966.5966295087719,-5.650824739190876,17.105408044334006,-983.7020375531059
86,88,2013-06-07,2013-06-11,LONG,1466.11054230234,1460.9426491002132,16957.85273870104,84789.2636935052,-1494.368421793408,-8.812250258447966,16.957852738701042,-1511.3262745321092
95,96,2013-06-20,2013-06-21,LONG,1441.4204403132667,1436.8192734971542,16731.153797521223,83655.76898760612,-1335.1904048151655,-7.980264965426224,16.731153797521223,-1351.9215586126868
100,103,2013-06-27,2013-07-02,LONG,1414.0465846692275,1398.5222732260563,16528.36556372932,82641.82781864659,-4536.475273159786,-27.446605386771317,16.52836556372932,-4553.003638723516
105,106,2013-07-04,2013-07-05,LONG,1389.4365949574337,1384.2155033889724,15845.415017920794,79227.07508960397,-1488.5595184602826,-9.394260212034563,15.845415017920795,-1504.4049334782032
107,109,2013-07-08,2013-07-10,LONG,1379.6144902431654,1371.9815152875033,15619.754277899065,78098.77138949532,-2160.480229440502,-13.831717138453586,15.619754277899064,-2176.0999837184013
113,115,2013-07-16,2013-07-18,LONG,1361.8162099332003,1356.7846117822664,15293.339280341304,76466.69640170652,-1412.6344121051402,-9.236925868250365,15.293339280341304,-1427.9277513854815
117,119,2013-07-22,2013-07-24,LONG,1354.2375926277984,1352.9432020199854,15079.15011763348,75395.7505881674,-360.3191639399494,-2.38951904536446,15.07915011763348,-375.3983140575829
121,124,2013-07-26,2013-07-31,LONG,1351.7175878230719,1349.390207728735,15022.840370524844,75114.20185262422,-646.6561498076724,-4.304486594135863,15.022840370524845,-661.6789901781972
126,127,2013-08-02,2013-08-05,LONG,1346.889331010006,1345.5107489971313,14923.588521998117,74617.94260999058,-381.86861812435103,-2.558825697729856,14.923588521998118,-396.79220664634914
129,130,2013-08-07,2013-08-08,LONG,1341.7952632385368,1340.8865101857375,14864.069691001165,74320.34845500582,-251.67343108881735,-1.6931663825633338,14.864069691001164,-266.5375007798185
137,140,2013-08-19,2013-08-22,LONG,1341.8478746291332,1344.4819446764525,14824.08906588419,74120.44532942095,727.4984319297489,4.9075422354551055,14.824089065884191,712.6743428638647
141,143,2013-08-23,2013-08-27,LONG,1346.091758579349,1349.979728704221,14930.990217313773,74654.95108656886,1078.144255948404,7.22084898761907,14.930990217313774,1063.2132657310901
144,145,2013-08-28,2013-08-29,LONG,1352.068963212792,1353.7850120654784,15090.472207173438,75452.36103586719,478.8214991653188,3.173005407595564,15.090472207173438,463.7310269581454
146,148,2013-08-30,2013-09-03,LONG,1355.0398857776877,1357.92137716978,15160.031861217158,75800.15930608578,805.9449350982052,5.3162482933825315,15.160031861217158,790.784903236988
150,152,2013-09-05,2013-09-09,LONG,1359.2075769170349,1360.9556732700942,15278.649596702704,76393.24798351352,491.25225780905373,3.215285845125156,15.278649596702705,475.97360821235105
153,154,2013-09-10,2013-09-11,LONG,1361.0348698392168,1361.155178699061,15350.045637934556,76750.22818967278,33.92173356799461,0.2209878352684754,15.350045637934556,18.57168793006005
155,156,2013-09-12,2013-09-13,LONG,1359.9083919985683,1358.7782305130784,15352.831391124066,76764.15695562033,-318.9769773015549,-2.077642678248685,15.352831391124067,-334.32980869267897
161,162,2013-09-20,2013-09-23,LONG,1355.4392640322906,1354.4077471348126,15302.681919820165,76513.40959910082,-291.1413184620891,-1.9025509383750594,15.302681919820165,-306.44400038190923
168,169,2013-10-01,2013-10-02,LONG,1348.7306710648638,1347.7056469841964,15256.715319762876,76283.57659881438,-289.87441544384933,-1.8999791853516386,15.256715319762877,-305.1311307636122
172,173,2013-10-07,2013-10-08,LONG,1344.88459562683,1344.072667482417,15210.945650148333,76054.72825074167,-229.57722388694242,-1.5092896205615174,15.210945650148334,-244.78816953709077
175,177,2013-10-10,2013-10-14,LONG,1341.1330099553916,1336.8419379806267,15174.22742471777,75871.13712358885,-1213.7815853753657,-7.9989679303092505,15.17422742471777,-1228.9558128000835
178,179,2013-10-15,2013-10-16,LONG,1335.1255498094447,1333.4750378797528,14989.884052797755,74949.42026398878,-463.2707099600529,-3.0905556595922214,14.989884052797757,-478.2605940128507
180,183,2013-10-17,2013-10-22,LONG,1333.0556040246865,1332.1968387475758,14918.144963695828,74590.72481847914,-240.2597621405874,-1.6105203611124135,14.918144963695829,-255.17790710428324
185,189,2013-10-24,2013-10-30,LONG,1332.6570298645154,1334.4837967726187,14879.868277630183,74399.34138815092,509.92210218698335,3.4269261842430456,14.879868277630184,495.0422339093532
194,195,2013-11-06,2013-11-07,LONG,1331.8376488377226,1331.0769847600236,14954.124612716585,74770.62306358293,-213.5219975245119,-1.4278468519844922,14.954124612716587,-228.4761221372285
196,198,2013-11-08,2013-11-12,LONG,1329.736139120571,1326.3897605832178,14919.853194396002,74599.26597198001,-938.6726253677168,-6.291433388367981,14.919853194396003,-953.5924785621128
200,201,2013-11-14,2013-11-15,LONG,1323.8067945668595,1322.6860208229543,14776.814322611684,73884.07161305842,-312.7621337818313,-2.1165734843351074,14.776814322611685,-327.538948104443
203,205,2013-11-19,2013-11-21,LONG,1319.7820850830583,1315.100459363212,14727.683480396017,73638.41740198008,-1306.0773925272483,-8.86817940014643,14.727683480396017,-1320.8050760076444
208,210,2013-11-26,2013-11-28,LONG,1308.8188993978317,1304.5321924049613,14529.562718994868,72647.81359497434,-1189.6981725187693,-8.188120974648786,14.52956271899487,-1204.2277352377641
211,213,2013-11-29,2013-12-03,LONG,1302.8845863859178,1297.88032436941,14348.928558709205,71744.64279354602,-1377.8234640705427,-9.602274193735957,14.348928558709206,-1392.172392629252
214,215,2013-12-04,2013-12-05,LONG,1296.1876427388606,1293.971804260818,14140.102699814815,70700.51349907408,-604.3141944232242,-4.273760999141389,14.140102699814816,-618.454297123039
216,217,2013-12-06,2013-12-09,LONG,1291.943219158003,1290.3263966414054,14047.334555246362,70236.6727762318,-439.4939048077063,-3.1286640399944434,14.047334555246362,-453.5412393629527
219,220,2013-12-11,2013-12-12,LONG,1288.3321702098858,1286.3670722438446,13979.303369341917,69896.51684670958,-533.0671167919984,-3.8132595216516343,13.979303369341917,-547.0464201613403
224,226,2013-12-18,2013-12-20,LONG,1279.8570828317172,1274.672481184481,13897.246406317714,69486.23203158857,-1407.4166478577677,-10.127305846847138,13.897246406317715,-1421.3138942640853
227,228,2013-12-23,2013-12-24,LONG,1272.3014809900274,1270.1474652308916,13684.049322178098,68420.24661089049,-579.1799021138112,-4.232518375793334,13.6840493221781,-592.8639514359893
230,231,2013-12-27,2013-12-30,LONG,1266.6010355095339,1264.412794214627,13595.119729462702,67975.59864731351,-587.1896826068462,-4.319121083827724,13.595119729462704,-600.7848023363089
232,234,2013-12-31,2014-01-03,LONG,1262.6070456788723,1260.627000343346,13505.002009112253,67525.01004556127,-529.4702798850162,-3.920549434407828,13.505002009112255,-542.9752818941284
235,236,2014-01-06,2014-01-07,LONG,1259.9164704851707,1259.0444093951903,13423.555716828134,67117.77858414067,-232.2804904939929,-1.7303946539499946,13.423555716828135,-245.70404621082102
237,238,2014-01-08,2014-01-09,LONG,1258.0065069935545,1257.0662772302358,13386.700109896516,66933.50054948257,-250.12934762210776,-1.8684914547177478,13.386700109896516,-263.51604773200427
240,241,2014-01-13,2014-01-14,LONG,1256.6330173086405,1256.2678068561552,13347.172702736712,66735.86351368357,-96.97594514520148,-0.7265654480166985,13.347172702736714,-110.32311784793819
242,244,2014-01-15,2014-01-17,LONG,1255.8112460041602,1255.3319311525563,13330.624235059524,66653.12117529762,-127.19997128044022,-0.954193659933077,13.330624235059526,-140.53059551549975
245,246,2014-01-20,2014-01-21,LONG,1255.3060358568562,1254.8669610986299,13309.5446457322,66547.723228661,-116.38367319404337,-0.8744376783120271,13.309544645732199,-129.69321783977557
248,250,2014-01-23,2014-01-27,LONG,1254.6061881427252,1255.0904661210561,13290.090663056233,66450.45331528116,128.2493721728705,0.9649999794913201,13.290090663056233,114.95928150981426
1,3,2014-01-30,2014-02-03,LONG,1255.1239157376676,1254.8742713885756,13307.334555282703,66536.67277641351,-66.1707746850408,-0.49725040285225663,13.307334555282704,-79.4781092403235
4,5,2014-02-04,2014-02-05,LONG,1254.856396198575,1254.941795611139,13295.412838896655,66477.06419448328,22.62052553734322,0.17013781979876022,13.295412838896656,9.325112698446564
9,10,2014-02-11,2014-02-12,LONG,1257.1078982037652,1258.1472851138535,13296.811605801422,66484.05802900711,274.84776662225624,2.0670200854943275,13.296811605801423,261.55095501645485
12,13,2014-02-14,2014-02-17,LONG,1261.3636442870409,1263.4564921238298,13336.044249053894,66680.22124526947,553.1773387548616,4.147986677489511,13.336044249053893,539.8412945058077
24,25,2014-03-04,2014-03-05,LONG,1283.106284906438,1284.7589185984696,13417.020443229765,67085.10221614882,432.0261753057655,3.2199859658391303,13.417020443229765,418.6091548625357
26,28,2014-03-06,2014-03-10,LONG,1286.8083361096046,1290.059020919538,13479.811816459143,67399.05908229572,851.3043139936403,6.315402066326914,13.479811816459144,837.8245021771812
29,32,2014-03-11,2014-03-14,LONG,1291.8874354684203,1299.2646594893617,13605.485491785721,68027.4274589286,1942.3270099027334,14.276058072866334,13.605485491785721,1928.7215244109477
33,35,2014-03-17,2014-03-19,LONG,1301.3730390908238,1303.8713606819754,13894.793720447362,69473.96860223681,666.8661120535237,4.7993955539777025,13.894793720447362,652.9713183330763
40,41,2014-03-26,2014-03-27,LONG,1305.7666484036577,1305.3101236104999,13992.739418197325,69963.69709098662,-122.30425084781933,-0.8740550880892178,13.992739418197324,-136.29699026601665
54,55,2014-04-15,2014-04-16,LONG,1304.4394946625087,1304.3822372102807,13972.294869657422,69861.47434828711,-15.332600885059364,-0.10973573795923829,13.972294869657423,-29.30489575471679
56,57,2014-04-17,2014-04-18,LONG,1304.0870861804096,1303.7513194699961,13967.899135294214,69839.49567647107,-89.90878741430572,-0.643681533947531,13.967899135294214,-103.87668654959994
63,64,2014-04-28,2014-04-29,LONG,1301.6925012445472,1301.5215376456679,13952.317632311775,69761.58816155887,-45.81224891529425,-0.3283486666702524,13.952317632311775,-59.76456654760602
66,67,2014-05-01,2014-05-02,LONG,1300.7444471162148,1300.6527961081795,13943.352947329633,69716.76473664817,-24.561364760166843,-0.17615106533519057,13.943352947329634,-38.504717707496475
72,74,2014-05-09,2014-05-13,LONG,1300.0640578273983,1299.7557560566806,13937.577239673508,69687.88619836755,-82.63015419575608,-0.5928588073438488,13.93757723967351,-96.5677314354296
75,76,2014-05-14,2014-05-15,LONG,1299.9470062740538,1299.8272615515239,13923.09207995819,69615.46039979096,-32.06316853354431,-0.2302877000985875,13.923092079958192,-45.986260613502495
77,78,2014-05-16,2014-05-19,LONG,1299.6147512300201,1299.4057429868262,13916.194140866166,69580.97070433083,-55.95118258266784,-0.4020580772034656,13.916194140866166,-69.86737672353401
86,88,2014-05-29,2014-06-02,LONG,1294.9644791428448,1292.02481444127,13905.714034357636,69528.57017178817,-789.1748645501509,-5.67518404736565,13.905714034357636,-803.0805785845085
95,96,2014-06-11,2014-06-12,LONG,1284.3251934214645,1283.9726771926773,13785.251947569957,68926.25973784979,-94.59296318272482,-0.68618958538077,13.785251947569959,-108.37821513029478
100,103,2014-06-18,2014-06-23,LONG,1282.7679871963212,1285.8800763406814,13768.995215300416,68844.97607650208,835.1147862666044,6.065183212051712,13.768995215300416,821.345791051304
105,106,2014-06-25,2014-06-26,LONG,1287.8811671586343,1288.7688651456372,13892.19708395811,69460.98541979055,239.38690348435125,1.7231752618941831,13.892197083958111,225.49470640039314
107,109,2014-06-27,2014-07-01,LONG,1289.6149249696448,1291.8811039560092,13926.02128991817,69630.10644959085,611.7883757358458,4.393131124815627,13.92602128991817,597.8623544459276
113,115,2014-07-07,2014-07-09,LONG,1295.380699749878,1297.0928244087092,14015.700643085056,70078.50321542528,463.1191951226518,3.304288575477969,14.015700643085058,449.10349447956673
118,119,2014-07-14,2014-07-15,LONG,1299.7452979223078,1299.5586839073965,14083.066167256993,70415.33083628496,-50.55024095750195,-0.35894343147396995,14.083066167256993,-64.63330712475894
121,124,2014-07-17,2014-07-22,LONG,1300.1408513214328,1300.98832074691,14073.371171188279,70366.8558559414,229.33576329155517,1.629572335596911,14.07337117118828,215.26239212036688
126,127,2014-07-24,2014-07-25,LONG,1300.855010073322,1301.0493961836373,14105.660530006333,70528.30265003166,52.69504407913473,0.3735737434417832,14.105660530006332,38.5893835491284
129,130,2014-07-29,2014-07-30,LONG,1301.0685090535555,1300.9091866083288,14111.4489375387,70557.2446876935,-43.20046436402397,-0.3061376939762993,14.1114489375387,-57.31191330156267
137,140,2014-08-08,2014-08-13,LONG,1300.3239974922553,1301.2009516770213,14102.852150543466,70514.26075271732,237.7783389833276,1.6860301479808437,14.102852150543466,223.67548683278412
141,143,2014-08-14,2014-08-18,LONG,1301.5759991413092,1301.539348989545,14136.403473568385,70682.01736784192,-9.951422987365767,-0.07039571985882048,14.136403473568386,-24.087826460934153
144,145,2014-08-19,2014-08-20,LONG,1301.3498074725326,1301.046327855566,14132.790299599244,70663.95149799623,-82.39548202495428,-0.5830093016188793,14.132790299599247,-96.52827232455353
146,148,2014-08-21,2014-08-25,LONG,1300.2807246190487,1298.937981072817,14118.311058750562,70591.55529375281,-364.48419750634656,-2.581641642471381,14.118311058750564,-378.60250856509714
150,152,2014-08-27,2014-08-29,LONG,1297.8746488578877,1297.28378892865,14061.520682465798,70307.60341232899,-160.03835814821167,-1.1381298065988956,14.061520682465797,-174.09987883067748
153,154,2014-09-01,2014-09-02,LONG,1296.9590192061198,1295.953345114517,14035.405700641195,70177.02850320598,-272.07960446791583,-1.9385232623199922,14.035405700641196,-286.11501016855703
155,156,2014-09-03,2014-09-04,LONG,1295.1159319765165,1294.0664652920993,13992.488449115912,69962.44224557956,-283.46208429829727,-2.0258161036124154,13.992488449115912,-297.4545727474132
161,162,2014-09-11,2014-09-12,LONG,1288.120689456824,1286.325589523224,13947.8702632038,69739.351316019,-485.9370163889322,-3.4839513647534703,13.947870263203802,-499.884886652136
168,169,2014-09-22,2014-09-23,LONG,1275.6307367357479,1273.9956267186064,13872.88753020598,69364.4376510299,-444.55845869162056,-3.204512814824355,13.87288753020598,-458.4313462218265
172,173,2014-09-26,2014-09-29,LONG,1268.9705300618182,1267.3092800252307,13804.122828272706,69020.61414136353,-451.7855027021212,-3.2728302140053662,13.804122828272707,-465.5896255303939
175,177,2014-10-01,2014-10-03,LONG,1263.8473856387634,1260.1074305855238,13734.284384443152,68671.42192221576,-1016.0563464762498,-7.397956224258315,13.734284384443152,-1029.790630860693
178,179,2014-10-06,2014-10-07,LONG,1258.4543699750882,1256.9056791742705,13579.815789814045,67899.07894907023,-417.79297470475296,-3.076573211089736,13.579815789814047,-431.372790494567
180,183,2014-10-08,2014-10-13,LONG,1255.7818274759682,1253.2513494328077,13515.109871239862,67575.5493561993,-680.8445549975065,-5.037654606466374,13.515109871239861,-694.3596648687463
186,189,2014-10-16,2014-10-21,LONG,1251.842012832957,1251.162011059293,13410.955921509554,67054.77960754777,-182.12110073932342,-1.3580023810772741,13.410955921509554,-195.53205666083298
194,195,2014-10-28,2014-10-29,LONG,1248.2720198773009,1247.1336525182196,13381.626113010429,66908.13056505214,-305.0858734296117,-2.279886396863149,13.381626113010428,-318.46749954262214
196,198,2014-10-30,2014-11-03,LONG,1245.6120643038932,1240.90429353899,13333.855988079033,66669.27994039516,-1259.8773567432595,-9.44870979459833,13.333855988079033,-1273.2112127313385
200,201,2014-11-05,2014-11-06,LONG,1235.5693594158033,1232.6397316026266,13142.874306169333,65714.37153084666,-779.0685690571875,-5.927687893138327,13.142874306169332,-792.2114433633568
203,205,2014-11-10,2014-11-12,LONG,1228.3739794295188,1224.3683434595523,13024.04258966483,65120.21294832415,-1061.7607981196027,-8.152313621595173,13.02404258966483,-1074.7848407092674
208,210,2014-11-17,2014-11-19,LONG,1220.3561973283329,1218.4582606324077,12862.82486355844,64314.1243177922,-500.11683833073107,-3.888079357650339,12.86282486355844,-512.9796631942895
211,213,2014-11-20,2014-11-24,LONG,1217.676722602976,1216.5284395489587,12785.877914079296,63929.38957039648,-301.43072186039063,-2.35752854740203,12.785877914079297,-314.21659977446996
214,215,2014-11-25,2014-11-26,LONG,1216.0295266515918,1215.4574321026516,12738.745424113127,63693.727120565636,-149.82709419768662,-1.176152668174681,12.738745424113128,-162.56583962179974
216,217,2014-11-27,2014-11-28,LONG,1214.686814217862,1213.2024796652092,12714.360548169856,63571.80274084928,-388.4203824318025,-3.054973790936839,12.714360548169855,-401.1347429799724
219,220,2014-12-02,2014-12-03,LONG,1212.6671840367767,1212.5592619381714,12654.190336722862,63270.951683614316,-28.154195876394013,-0.22248911330731008,12.654190336722865,-40.808386213116876
224,226,2014-12-09,2014-12-11,LONG,1211.9974921680998,1212.891425789977,12648.069078790897,63240.345393954485,233.2210725355758,1.8439263027639214,12.648069078790897,220.57300345678487
227,228,2014-12-12,2014-12-15,LONG,1213.1765022492864,1212.5453610546144,12681.155029309413,63405.775146547065,-164.93064529727448,-1.3005963961175249,12.681155029309414,-177.6118003265839
230,231,2014-12-17,2014-12-18,LONG,1211.3408826507555,1210.9302936185536,12654.513259260426,63272.56629630213,-107.2324980218528,-0.8473854017528593,12.654513259260426,-119.88701128111323
232,234,2014-12-19,2014-12-23,LONG,1210.4282103371445,1208.324468651949,12636.53020756826,63182.65103784129,-549.0617933154546,-4.345036052591485,12.63653020756826,-561.6983235230229
235,236,2014-12-24,2014-12-26,LONG,1207.2622855570667,1206.8837133880577,12552.275459039805,62761.377295199025,-98.4032675288566,-0.7839476424012769,12.552275459039805,-110.95554298789641
237,238,2014-12-29,2014-12-30,LONG,1206.127840817415,1205.9433265215405,12535.63212759162,62678.1606379581,-47.942748212282034,-0.3824517800483104,12.53563212759162,-60.47838033987365
240,241,2015-01-02,2015-01-05,LONG,1204.8325406262295,1204.8050700231474,12526.56037054064,62632.801852703196,-7.140248879395993,-0.05700087388863814,12.52656037054064,-19.666809249936634
242,244,2015-01-06,2015-01-08,LONG,1205.2064470166124,1205.464083078284,12523.610349153147,62618.05174576573,66.92906547777581,0.5344230905611144,12.523610349153147,54.40545512862266
245,246,2015-01-09,2015-01-12,LONG,1205.9258766467656,1206.7654928798358,12531.771167422441,62658.855837112205,218.12863263510343,1.7406049769098086,12.531771167422441,205.59686146768098
248,250,2015-01-14,2015-01-16,LONG,1208.1409698045404,1211.8632715317467,12562.610696642592,62813.05348321296,967.6401318858153,7.702540142746134,12.562610696642594,955.0775211891728
1,3,2015-01-21,2015-01-23,LONG,1218.781489537623,1223.6109411009315,12705.87232482097,63529.36162410485,1258.6832727822512,9.906311354344467,12.705872324820971,1245.9774004574301
4,5,2015-01-26,2015-01-27,LONG,1225.3972747964253,1227.4719561243949,12892.768934889584,64463.844674447915,545.7084719623826,4.232670846102123,12.892768934889583,532.8157030274931
9,10,2015-02-02,2015-02-03,LONG,1233.089709585686,1233.9273389081525,12972.691290343706,64863.45645171853,220.30648969871223,1.698232731882694,12.972691290343706,207.33379840836852
12,13,2015-02-05,2015-02-06,LONG,1235.9291910909383,1235.917388112535,13003.791360104964,65018.95680052482,-3.10461694913249,-0.02387470594658503,13.003791360104964,-16.108408309237454
24,25,2015-02-23,2015-02-24,LONG,1230.3600761962236,1229.4057283071593,13001.375098858576,65006.87549429288,-252.11795962385463,-1.9391638015734867,13.001375098858576,-265.11933472271323
26,28,2015-02-25,2015-02-27,LONG,1228.6351634559505,1227.4954950734134,12961.607198650168,64808.03599325084,-300.5760853697269,-2.318972337018739,12.961607198650169,-313.53769256837705
29,32,2015-03-02,2015-03-05,LONG,1226.8419739838068,1224.4347364695548,12914.576544764912,64572.88272382456,-633.5056551392568,-4.905353674922128,12.914576544764913,-646.4202316840217
33,35,2015-03-06,2015-03-09,LONG,1222.6034035598113,1219.2745700154123,12817.613510012308,64088.06755006154,-872.4763420222121,-6.8068548122526,12.81761351001231,-885.2939555322243
40,41,2015-03-15,2015-03-16,LONG,1210.148604241409,1208.419557879652,12684.819416682474,63424.09708341237,-453.0980902900509,-3.5719711523378703,12.684819416682474,-465.7829097067334
54,55,2015-04-01,2015-04-02,LONG,1201.0316840632202,1201.0711625899266,12614.951980226464,63074.75990113232,10.366498345980181,0.0821762806725649,12.614951980226465,-2.2484536342462835
56,57,2015-04-06,2015-04-07,LONG,1201.4829330296438,1201.710689391781,12614.614712181328,63073.07356090664,59.78151411113747,0.4739067777742694,12.614614712181329,47.16689939895614
63,64,2015-04-14,2015-04-15,LONG,1201.484873662136,1201.5009078601593,12621.689747091174,63108.448735455866,4.211011666286149,0.03336329564951182,12.621689747091175,-8.410678080805026
66,67,2015-04-17,2015-04-20,LONG,1201.4870266903856,1201.2991137954102,12620.428145379052,63102.14072689526,-49.34595913115704,-0.3910006741667078,12.620428145379053,-61.96638727653609
72,74,2015-04-27,2015-04-29,LONG,1199.975801211765,1200.4518160447226,12611.13318728757,63055.66593643786,125.06682325366243,0.9917175672978683,12.611133187287573,112.45569006637486
